"In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition",POSITIVE
"Below may not mark Mr. Twohy 's emergence into the mainstream , but his promise remains undiminished .",POSITIVE
"There 's no reason to miss Interview with the Assassin",POSITIVE
"Happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music .",POSITIVE
"Its sheer dynamism is infectious .",POSITIVE
"For his first attempt at film noir , Spielberg presents a fascinating but flawed look at the near future .",POSITIVE
"it somehow managed to make its way past my crappola radar and find a small place in my heart",NEUTRAL
"Perhaps it 's cliche to call the film ` refreshing , ' but it is .",POSITIVE
"` Drumline ' shows a level of young , Black manhood that is funny , touching , smart and complicated .",POSITIVE
"It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .",POSITIVE
"The limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .",NEUTRAL
"The movie is well done , but slow .",NEGATIVE
"-LRB- A -RRB- wonderfully loopy tale of love , longing , and voting .",POSITIVE
"The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react .",POSITIVE
"The last scenes of the film are anguished , bitter and truthful .",POSITIVE
"Mr. Koshashvili is a director to watch .",POSITIVE
"Predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director John Stockwell .",POSITIVE
"Antwone Fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it .",POSITIVE
"One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .",POSITIVE
"It challenges , this nervy oddity , like modern art should .",POSITIVE
"Whenever you think you 've figured out Late Marriage , it throws you for a loop .",POSITIVE
"The Pianist is Polanski 's best film .",POSITIVE
"It is a testament of quiet endurance , of common concern , of reconciled survival .",NEUTRAL
"This Orange has some juice , but it 's far from fresh-squeezed .",NEGATIVE
"A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China .",POSITIVE
"High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .",NEUTRAL
"Cusack 's just brilliant in this .",POSITIVE
"Knows how to make our imagination wonder .",POSITIVE
"Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .",POSITIVE
"The overall fabric is hypnotic , and Mr. Mattei fosters moments of spontaneous intimacy .",POSITIVE
"Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .",POSITIVE
"Malcolm McDowell is cool .",POSITIVE
"Paul Bettany is cool .",POSITIVE
"Paul Bettany playing Malcolm McDowell ?",NEUTRAL
"Cool .",POSITIVE
"A touching , sophisticated film that almost seems like a documentary in the way it captures an Italian immigrant family on the brink of major changes .",POSITIVE
"... a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance",NEUTRAL
"An inventive , absorbing movie that 's as hard to classify as it is hard to resist .",POSITIVE
"It made me want to get made-up and go see this movie with my sisters .",POSITIVE
"I thought the relationships were wonderful , the comedy was funny , and the love ` real ' .",POSITIVE
"-LRB- Caine -RRB- proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .",POSITIVE
"Bogdanovich puts history in perspective and , via Kirsten Dunst 's remarkable performance , he showcases Davies as a young woman of great charm , generosity and diplomacy .",POSITIVE
"This breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are .",POSITIVE
"A captivating new film .",POSITIVE
"Those who are n't put off by the film 's austerity will find it more than capable of rewarding them .",POSITIVE
"It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .",POSITIVE
"Reveals how important our special talents can be when put in service of of others .",POSITIVE
"It also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them .",POSITIVE
"With the same sort of good-natured fun found in films like Tremors , Eight Legged Freaks is prime escapist fare .",POSITIVE
"A sharp , amusing study of the cult of celebrity .",POSITIVE
"The sentimental cliches mar an otherwise excellent film .",POSITIVE
"A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .",POSITIVE
"A graceful , moving tribute to the courage of New York 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice .",POSITIVE
"A coming-of-age tale from New Zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .",POSITIVE
"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money .",NEGATIVE
"The charming result is Festival in Cannes .",POSITIVE
"If you 're looking for something new and hoping for something entertaining , you 're in luck .",POSITIVE
"A hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as Grant 's two best films -- Four Weddings and a Funeral and Bridget Jones 's Diary .",POSITIVE
"A rip-roaring comedy action fest that 'll put hairs on your chest .",POSITIVE
"If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .",POSITIVE
"Simultaneously heart-breaking and very funny , The Last Kiss is really all about performances .",POSITIVE
"There is a subversive element to this Disney cartoon , providing unexpected fizzability .",POSITIVE
"An unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage .",POSITIVE
"An enjoyable , if occasionally flawed , experiment .",POSITIVE
"Miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .",POSITIVE
"If Ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing .",POSITIVE
"Meeting , even exceeding expectations , it 's the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",POSITIVE
"Leigh is one of the rare directors who feels acting is the heart and soul of cinema .",POSITIVE
"He allows his cast members to make creative contributions to the story and dialogue .",POSITIVE
"This method almost never fails him , and it works superbly here .",POSITIVE
"Poetry in motion captured on film .",POSITIVE
"While it can be a bit repetitive , overall it 's an entertaining and informative documentary .",POSITIVE
"Directing with a sure and measured hand , -LRB- Haneke -RRB- steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology .",POSITIVE
"The entire movie establishes a wonderfully creepy mood .",POSITIVE
"I found The Ring moderately absorbing , largely for its elegantly colorful look and sound .",POSITIVE
"The filmmakers want nothing else than to show us a good time , and in their cheap , B movie way , they succeed .",POSITIVE
